advisor_id,weight,keyphrase
85,0.8055145439131928,ammonia monooxygenase
177,0.8054985506189121,minimal effects model
143,0.805421877933793,structural information
95,0.8053982584069999,nanak sagar reservoirs
36,0.805390120103247,automatic evaluation measures
89,0.8053564866557108,classifying faults
173,0.805339584772053,white light emitting diode applications
38,0.8052959963683004,haptic feedback
82,0.8052949015083943,danish krone
35,0.8051329707823347,neighborhood disadvantage residents
148,0.8051260004497249,synthetic methods
9153,0.8050557591961768,Big data
152,0.8050359520138758,altered gradients
93,0.8050153272025813,stable photovoltaics
18,0.8050064986159626,cerebrospinal fluid
22,0.8049940652683074,ungrammatical sentences
105,0.8049777346100299,knowledge base
63,0.8049714929133925,aware resilience
115,0.8049304825151169,metastatic colorectal cancer
133,0.8048576592489415,profibrotic role
116,0.8048327516309053,statistical timing
157,0.8048256428195577,common aerodynamic disturbances
133,0.8048022640101913,transcriptomic regulation
142,0.8047962258043269,ultrasonic vibration
44,0.8047929983613099,identical elements
142,0.8047727342911364,aluminium alloy
20,0.8047509498731418,spatial communication
140,0.8047466068331048,comparative study
116,0.8047219239722954,power speech recognition
56,0.8047129853733621,new challenges
80,0.8046802633682668,educational tool
94,0.8046765188869519,threshold voltage shift
133,0.8046741535849542,genome wide expression patterns
69,0.8046713561224941,potential treatment implications
102,0.8046583501859512,efficient hashing
101,0.8046385578047549,nonvolatile memory
69,0.8046180357133161,emergency department free
122,0.8046018287014212,optic modulation
14,0.8045982969097493,intelligent data analysis
175,0.8045832254488121,quantifying slum electrification
116,0.8045798518475631,probabilistic interval
56,0.8045782324569885,adaptive collaborative learning support
70,0.8045712794040886,lower odds
71,0.8045700702901859,individual differences
72,0.8045531747931233,stress level detection
41,0.8045449675887026,hybrid memory
126,0.8045333958107413,spectroscopic methodologies
61,0.8044861571927554,information provider
139,0.8044697881339327,reading restaurant
66,0.8044625798021972,soluble bioactive microbial mediators
116,0.8044568789702129,level analog
67,0.8044442244224781,united states
66,0.8044108787355735,intestinal epithelial expression
70,0.8044023477667721,older ischemic stroke patients
36,0.8043868346739563,formative feedback
102,0.8043825169306797,fmri big data analytics
2,0.8043675974372949,explanation interfaces
126,0.8043390167216283,atom molybdenum catalysts
68,0.804333249651831,mtn-020aspire dapivirine vaginal ring study
178,0.8043226062846752,antibiotic resistance genes
132,0.8043044905749095,complete sequence
129,0.8042742711174109,vinylhelicenes chiroptical properties
129,0.8042318488946376,dependent density functional theory
178,0.8042244473060465,metagenomic characterization
36,0.8042164077676437,cohesion entrainment
143,0.8042071538635439,perturbation kinetic modeling
1,0.8041920321115463,source selection
91,0.8041731239769021,optimal protection coordination
69,0.8041461831771551,specific modeling
140,0.804097963372525,conflict coding scheme
102,0.8040521734780826,proximity generative adversarial network
94,0.8040509444884631,cadaver heads
13,0.8040391950823285,query processing
86,0.8040360932751922,real utopias
121,0.8040298511773128,velocity slip
72,0.8040286847584384,evolutionary insights
145,0.8040147661174739,central zone volumes
163,0.8040141826030063,text representation learning
136,0.8039864669825181,longitudinal changes
61,0.8039829922043276,data intensive sensor networks
152,0.8039713143895932,female access
68,0.8039671203498828,human breast cancer cells
46,0.8039446300769497,data infrastructures
84,0.803917566713577,biglycan annexin
89,0.8039152140015671,adaptive proportional bci
38,0.8038656856078504,swarm robots
118,0.8038447111018054,pnp inalas
14,0.8037763978724013,many techniques
101,0.8037698231004008,chip multiprocessors
118,0.8037375872478035,special issue
16,0.8036948540752151,civic technology
183,0.80368179647795,jamaican migrants
141,0.803665703055632,mobile communication
20,0.8036597632813773,collaborative navigational assistance
105,0.8036271390917418,vector boson fusion
123,0.8035843106845076,concentrated diameter selective nanodispersion
41,0.8035271016163756,sparse format
67,0.8035148639009695,medication misadventures
18,0.8035053096712317,bayesian rule
177,0.803503228784642,civic education political discussion
17,0.803453610047736,ghz band
19,0.8034145576448738,proteomic biomarkers
115,0.8034144428887745,reproductive status
134,0.8034090966774865,biological macromolecule crystallization
138,0.8033998507919379,molecular docking
9153,0.803398578717485,xml query matching
83,0.8033621786914988,high confidence
1,0.8033460546409844,academic librarians
123,0.8033391752504242,first results
123,0.803279083785638,ionic adsorbates
22,0.8031915936052669,robot imitation
136,0.8031808107274259,disease course
55,0.803153080893899,resilient network design
155,0.8030786643209724,Applications to psychiatric studies
13,0.8030779054253683,admission control mechanisms
101,0.8030301901570858,door energy harvesting
118,0.8030223148171858,energy initiative development
63,0.8030002244925999,sensor networks
124,0.8029351889429517,mode observer
39,0.8029290830736451,Digital reference
99,0.80287549612466,catalytic micromotors
156,0.8028605473021715,Measurement and reporting of uncertainty
64,0.8028348120864,image biomarkers
143,0.8028024591592928,site analysis
87,0.8028013570776982,federal budget
68,0.8027854180333187,specific copy number variations
117,0.8027849336663486,anatomical directional dissimilarities
16,0.8027767587378171,web lectures
61,0.80276275357066,subjective logic
65,0.8027627320895803,informatics research
171,0.80274469902274,dependent galactose cotransporter vsglt
121,0.802734498261519,hardware security
83,0.8027196955489639,integrative causal analysis
89,0.8027126405706108,maximum likelihood estimation
94,0.8026842726849706,bias stress reliability
3,0.8026802635443744,Compiler/hardware co-optimization
145,0.8026442114673962,clinical characteristics
61,0.802634249383746,trust management
136,0.8026066151854201,common carotid artery
38,0.8025986106323851,explorable visual analytics
118,0.8025566474819491,ghz static divider
121,0.8025542129589784,exact traveling
133,0.8025412411810875,stage idiopathic pulmonary fibrosis
87,0.8025254431624655,president bush
37,0.8024829547631445,location sharing
126,0.8024496539447754,nuclear translocation
86,0.8024164647431836,shanghai leader chen liangyu
38,0.8023940090216092,task planning
74,0.802366230402911,preliminary evaluation
59,0.8023652923281656,value orientation
24,0.8023318530428087,physical systems
19,0.8023159302278701,time event sequences
145,0.8023132383540252,liver
84,0.8022798360125984,multisite analysis
129,0.8022770161071588,wavelength electronic excitations
19,0.8021921537653438,early childhood caries
118,0.8021878871110981,integration technologies
35,0.8021860960601412,case study
111,0.8021361701545844,experimental study
35,0.8020853175271296,social sensors extracting
111,0.8020795037286437,fabrication calibration
96,0.8020751534338812,manipulation detection
25,0.8019775378242163,optimization models
63,0.8019307244087011,slow replica
117,0.8019227243278056,ftcd brain
93,0.8019116403809234,inorganic nanomaterials
49,0.8019070303372424,future warehouse
35,0.8019054292948267,sentiment divergence
128,0.8018948050213471,parallel implementation
64,0.8018876277534439,best machine
175,0.8018712407223385,american troop deployments
2,0.801855194483908,eic editorial
126,0.8018549238544925,electronic structural phonon dynamical
34,0.8017639306225348,incentivizing small load shifts
168,0.801758635640836,nitrogen footprint model
74,0.8017397224334246,task completion strategies
62,0.801731966122833,reliability emergency
142,0.8017105472023591,ultrasonic vibration
86,0.8017028867088631,current research
172,0.8016650881612291,dna replication factor rpa
89,0.8016497075647664,laboratory errors
72,0.8016467110634007,antiviral activity
2,0.8016184811776595,social recommendations
84,0.8016018334043209,selective model averaging
81,0.8015947185383796,automatic female pelvic medicine
136,0.8015826460127982,barr virus
81,0.8015550771138815,surgical collaboration
81,0.8015448186646564,health care introduction
36,0.801521936594735,annotated revisions
2,0.8015125769455669,interactive interface
93,0.8015062519079574,nonaqueous lithium
148,0.8015045508112315,interactive screening technology
64,0.801497039902116,continuous piecewise
29,0.8014857879582789,indoor positioning systems
99,0.8014607784607544,autonomous release
90,0.8014235910426292,p100 exertional hypoxia
46,0.8014108551069379,aware resource management
96,0.8014042921150664,microelectronics education
133,0.8013850489239251,human lung
154,0.801347449304065,structural variation
136,0.8013329333405862,radiographic outcomes
36,0.8013299158560627,argumentative writing revisions
74,0.8013206188107388,disease databases
24,0.8013175590244113,social networking systems
56,0.8013071200251345,student behavior
84,0.8012945819050057,preterm pathophysiology results
56,0.8012912062083422,behavior change design
126,0.801287126905438,principles thermodynamics
89,0.8012261263566571,phase synchronization mismatch
47,0.8012049458575503,sports analytics
136,0.8011236201916946,transthyretin amyloidosis
36,0.8011090276765018,automatic response
126,0.8010688523606304,surface dehydroxylation
128,0.8009700107930696,catalytic isomerization
22,0.8009621266886369,ungrammatical sentences
74,0.800939872412888,genomic research
74,0.8009229763259285,new heights
78,0.8009193574250304,shape resonance
13,0.8009161590096336,causal discovery tool
148,0.8009006299343626,iowa department
72,0.8008895452069924,dna palindromes
8,0.8008740515807193,accurate room
143,0.8008545830939402,comparative chemical genomics
71,0.800770531109589,treatment outcomes
132,0.8006759213766973,c57bl6n mouse strains
24,0.8006669319596718,mining attribute
92,0.8006518495543425,temperature dependence
63,0.800642525469885,network vulnerability
88,0.8005866840046587,codeword turbo
134,0.8005864356831169,pneumonia mortality
93,0.8005711294850144,rechargeable na
76,0.8005634563396551,mobile health intervention impact
142,0.800559372770005,cmt welding
172,0.8005503610775382,terminal domain
140,0.800490877494205,practices challenges
90,0.8004823798180225,antifibrotic therapy
111,0.8004234891682116,carbon nanotubes
154,0.8004160167914541,chinese men findings
28,0.8004150257284349,visual advertisements
108,0.8004026432553417,hydraulic characteristics
154,0.800364808089798,healthy individuals
61,0.8003305194033897,algebraic optimization
16,0.8003073590928045,communication technologies
36,0.8003071887663684,student engineering groups
80,0.8003034216883498,essential rapid configuration
117,0.800273991394896,frequency processing
62,0.800262647782132,hybrid memory cube
77,0.8002238313756729,positive pointwise mutual information
154,0.8002206627965514,prospective cohort study
131,0.8001890336481167,turbulence simulations
19,0.8001825990891877,medical diagnosis models
89,0.8001798016562103,EEG-based Brain Computer Interfaces
117,0.8001658944311314,brain study
1,0.8001319283327015,acm digital library
123,0.8001268356350597,grain structure evolution
75,0.800125473552926,comparative investigation
36,0.8001080864552186,cohesionknowledge interactions
91,0.8000946070727692,network partitioning
12,0.800085839873873,Embedded systems
61,0.800080342359984,aware scheduling
56,0.8000334695585025,learner help
143,0.8000305185307525,common library screening
90,0.800021749795872,neuropeptide release
101,0.799877229715199,modes mlc phase
85,0.7998432953366521,copper complexation
93,0.7998338604254474,continuous diagnosis
88,0.7998125460439182,physics laws
25,0.7997339453953807,mobile platform
71,0.7997030578470469,chronic disease lessons
47,0.7996995367723159,location fingerprinting
93,0.799697475926787,sulfur batteries
26,0.7996756335103989,tolerant manets
174,0.7996741103765506,mainstream party decline
173,0.799637602329641,csbr chalcohalide glasses
89,0.7996205480287674,clutter identification
140,0.7995992470788955,educative curriculum design principles
154,0.799571670315735,european adults
111,0.7995541854770094,phase mode afm lithography
104,0.7995474908272082,fragmentierten entscheidungslandschaften
74,0.7995364474770312,dental emergencies
76,0.7994857741291345,independent risk factor
66,0.7994673273797337,akt inhibitor
124,0.7994449444455072,collision avoidance
67,0.799443893098628,evidence types
5,0.7994067940237192,resilient intrusion
68,0.7994066433202064,de novo tamoxifen resistance
25,0.7993879928315653,tectonic boundaries
20,0.7993566946128172,theoretical basis
75,0.7993273591540624,hemopoietic system
86,0.7993234867339611,internet usage
138,0.7993157196997639,community challenge
10,0.7993006958921987,scientific collaboration
111,0.7992606044652502,electrode pairs
47,0.7992603752437984,healthy ride pittsburgh
123,0.799240991874578,nanowire sensors
19,0.7992352638815701,minimal predictive patterns
101,0.7992195843220907,Embedded Systems
145,0.7992165305153707,prostate artery embolization
87,0.799201714778889,federal budgeting
70,0.7992015982509852,tidal volume exposure
65,0.7991834021610411,Development
22,0.7991749225250138,phrasal substitution
81,0.7990824142222793,hospital complications
124,0.7990715344899665,orthotropic crystal grains
1,0.7990659441453931,automatic detection
20,0.799060474495392,spatial locations
84,0.7990399199013406,spontaneous preterm birth pathophysiology
117,0.7989912915546565,drivers license program results
70,0.7989374391368839,temporal trend
99,0.7989148264190796,janus micromotors
37,0.798902264469465,confidential elastic processing
47,0.7988993375173923,assortativity patterns
18,0.7988706006557352,Predictive Modeling
95,0.7988405719573406,physics program
121,0.7987662301221485,local fractional calculus view point
115,0.7987643124092108,healthy subjects
95,0.7987161509593448,schottky diodes
38,0.7986657217729081,cultural factors
128,0.7986650708513467,optical properties
158,0.7986553713448884,memory estimation
70,0.7986292732028564,clinical criteria
116,0.7985810023415241,layout synthesis
70,0.7985732835945802,term rates
142,0.7985471569604761,ultrasonic vibration
148,0.7985220220765474,new chemistry
70,0.7984793002505646,community- healthcare
123,0.7984644631633867,high concentration nanodispersion
86,0.7984065634794884,political blogosphere
117,0.7983559683203665,impairment detection
143,0.798310437867733,yeast plasma membrane atpase
19,0.7982896058779367,nonparametric regressive point
177,0.798271061355541,washington dc
126,0.79826316400107,methyl radical
25,0.7982398387589555,conceptual framework
110,0.7982163011466894,young british artists
84,0.7982154923287743,incidental findings
44,0.7981918244031685,neural network approach
179,0.7981224885342062,social insurance
63,0.7981161493059924,isp networks
178,0.7980420475877423,new method
133,0.7979370593890234,a21 immune mechanisms
35,0.7979250697700963,untangle visual mining
171,0.7979069946542139,computational studies
93,0.7977903557047137,lithium batteries
1,0.797760315742775,search tactic
177,0.7977339095248521,interviewer effects
81,0.7977236198927631,personalized biomedical data integration
1,0.7977227767267902,medical text
179,0.7976799963928051,Political Behavior
89,0.797678788080285,conformational ensembles
82,0.7976421218201003,first century
118,0.797625059644503,electron injection
128,0.7975725728454548,metal ion solutions
36,0.7975488980409452,mobile interfaces
1,0.7974491533345112,academic social web
66,0.7974023111039337,a20 expression
55,0.797399497089265,modeling october
173,0.7973921828971424,tellurite glass
81,0.7973898203951628,medical nlp
123,0.7973741463051031,shewanella oneidensis mr-1
156,0.79735523678348,personnel detection scheme
148,0.7973547369991363,grass carp population characteristics
154,0.797265217584485,trimester maternal metabolomic profiles
123,0.797223060712724,broadband direct
95,0.7971514939959076,mirna expression
37,0.7970966831686186,interactive practice
62,0.7969830463727675,precise computing
75,0.7969669378473647,methanol electrooxidation
122,0.7969618177168438,dependent photoconductivity
88,0.7969586766957528,general framework
41,0.796950360370623,aware computing
2,0.7969414016647753,social information access
13,0.7968941946605106,time series
143,0.7968871958176565,novel cruzain inhibitors
68,0.7968654521099201,abstract p6
95,0.7968410881978132,transcriptomic analysis
95,0.796832741895866,diabetes mellitus
118,0.7968282470902551,base sheet resistance
177,0.7968045843042055,political behavior
115,0.7967819689005818,intravenous infusions
56,0.7967309530972472,plan decomposition hierarchies
142,0.7967115161933118,ultrasonic vibration
94,0.7966778820652217,nanopore sensing
90,0.7966414127147223,retrospective cohort study
145,0.7965847305402357,intestinal angioedema
61,0.7965483719774481,finite model checking
144,0.796520380187479,nucleosome occupancy
90,0.7964525943086327,qualitative assessment
66,0.7964503111342808,o-21 yi intestinal epithelial
46,0.7964311890509068,hydrogen sulfide regulates
18,0.7963337033840783,junction trees
76,0.7962657288887112,malignant mesothelioma survival
154,0.7962382672984363,cardiovascular diseases
93,0.7962223520849272,atomic co
25,0.7962218112691883,stage stochastic programming
50,0.7961921471545119,best response
173,0.7961739404865555,silver nanoparticles
118,0.7961668675335103,gain transimpedance amplifier
81,0.7961050489158774,united states
70,0.7960982586392882,novel risk prediction scores
23,0.7960339966075888,conditional generation
69,0.7960283748167053,bayesian rule
28,0.7960183834631279,deep features
142,0.7959906531747027,dynamic recrystallization process
154,0.7959886477723748,rapid urban roadside tree inventory
140,0.7959850005460158,informal learning activities
70,0.7959649013282897,quality improvement initiatives
68,0.7959627986438498,endocrine response
1,0.7959284840192522,preliminary survey
13,0.7959271457994059,path discovery
56,0.7959268932524493,social dialogue
63,0.7959146560434835,ddos detection
22,0.7958827048076622,machine translation
175,0.7958617663774371,global spread
94,0.795851141102242,oxide protection
68,0.7958398299710079,estrogen receptor
177,0.7958389528283902,right ideology
68,0.7958229405940579,life science business architecture model
133,0.7958074840855514,mixed data
9153,0.7958005604231648,admission control
89,0.7957991702098304,sound sources
65,0.795767122617135,retrospective review
136,0.7957465861173112,progressive multiple sclerosis drug discovery
57,0.7957360735945669,invisible hands
50,0.7957177272654011,deterministic algorithm
101,0.7956847024025677,heterogeneous multiprocessor system
66,0.7956387797454323,novel mechanism
173,0.7956220064021877,white led
56,0.795559800531722,peer moderator
174,0.795551371373679,party size
171,0.795467755479238,biology approach
76,0.7954241739547809,kidney cyst number
158,0.7953967435328084,integrative modelling
76,0.7953552209530275,radiation therapy oncology group
134,0.7953335018489585,medical multimedia database system
18,0.7953321946523255,amyotrophic lateral sclerosis
121,0.7953202327170419,peristaltic wave
94,0.7953122293047548,amnestic mild cognitive impairment
57,0.7953051898631259,direct anonymous attestation
105,0.7952910926158618,new light bosons
95,0.7952827918691183,strategic flexibility
173,0.7952561003252263,agtio2fe3o4 composite
56,0.7952424333853743,behavior change plans
132,0.7951746391186318,mek inhibitor
79,0.7951658552866403,wee1 kinase inhibitor
44,0.7951315077294729,hepatoma detection
160,0.7951270016754525,cariaco basin
145,0.7951173004034241,choledochal cysts
24,0.7950862751509307,ieee iri
148,0.7950618032480523,aspartyl protease inhibitors
128,0.7950487031956085,electronic structure
74,0.795022536417695,resource settings
128,0.7949760982182914,capacity hydrogen storage medium
148,0.7949676586973788,pocketquery protein
20,0.7949634331606523,hierarchical clustering
41,0.7949293562173902,invertible set approach
179,0.7949166147907594,empirical test
91,0.7949091294372086,power system restoration
20,0.7948759235998488,geographic information science
95,0.7948066027607004,guinea pig
105,0.7947591594709913,diphoton decay
91,0.7947451374939649,resource discovery
140,0.7947223435475221,premed path success
133,0.7946995087886704,respiratory microbiome
177,0.7946945433295772,adult civic education programmes
115,0.7946599491331868,phase iiia study
17,0.7946544843307053,modeling approach
29,0.7946498201252912,topological resilience
25,0.7946431764152276,contaminated soils
118,0.7946413308501026,numerical modeling
126,0.7946390226035975,predicting dipole moments
65,0.7946075540608633,digital imaging
61,0.7945538667819123,logical framework
104,0.7945510212534792,active ageing
6,0.7945039593291202,postoperative crohn
173,0.7944825687043426,uv led
123,0.7944720697426237,carbon nanotubeplatinum
56,0.794460348197703,adaptive script support
40,0.7944564687644916,research data management
55,0.7943935148758952,smart grid workforce education
133,0.794358572346308,scalable causal discovery
22,0.7943561808481869,statistical parsers
22,0.7943271649765427,esl sentences
102,0.7943139000826523,joint aggregation model
121,0.7942482306687252,novel integral transform
74,0.7942475016994291,accessible privacy
89,0.7942406478798345,kernel density estimation
29,0.794231914984812,wtls authentication protocol
69,0.7941988769175459,latent causal structures
6,0.79417731745163,early endoscopic recurrence
123,0.7941661498907324,potential application
80,0.7941583876174784,patient case
169,0.7941120134015166,definitive radiation therapy
150,0.7940915394069323,internal environment
124,0.7940795453718228,stevioside prevents
63,0.7940686501167722,shared protection energy
136,0.7940601495013345,relapsing multiple sclerosis
64,0.7940061227910982,discriminative complementary learning
1,0.793989702612784,understanding web users
82,0.7939090414424839,nonlinear influence
134,0.7938900659390749,greatest trends
136,0.79386978640795,multiple sclerosis
133,0.7938467424326738,estrogen receptor
94,0.7938454223203693,morphological relationship
83,0.7937898906957004,bayesian networks approach
66,0.7937872768550622,like receptor responses
78,0.7937693271430242,nonlinear multilayered structures
37,0.7937621763716378,nexus practical
178,0.7937166186856046,surface waters
9153,0.7936701327462709,aggregate continuous queries
47,0.7936021991295839,new delhi india september
66,0.7935975577800095,salmonella effector avra regulation
84,0.7935286324218291,unusual patient
89,0.7934886581028306,ftcd brain
14,0.7934585015431297,leadership games
61,0.7934435618360828,catalog infrastructure
142,0.7934346421669398,friction stir welding
114,0.7934255183347649,accordion clustering
158,0.7934124890896455,Statistical Inference
82,0.7934021381360239,exchange rate behavior
2,0.7933942100132765,social comparison
140,0.7933844124966067,similar physics self
143,0.7933753535120647,influenza neuraminidase
41,0.7933304476610905,service support
19,0.7932836964996984,aware lstm
93,0.7932208075840117,rapid low
154,0.7932083602178641,mendelian randomisation study
95,0.7931870265931792,eirp frequency multiplier chain
55,0.7931055929949812,availability requirements
88,0.7930837810378211,throughput analysis
121,0.7930118106607551,conjugated photosensitizers
2,0.793009757307833,sequence analysis
121,0.7929999503601985,new general fractional
141,0.7929806568884834,complex environments
83,0.7929531919229684,mood ecological momentary assessment study
84,0.7929479397105883,patient demographic attributes available
74,0.7929201649810489,genomic research
91,0.7929064921814288,power systems
102,0.7928758177042705,novel polysaccharide
3,0.7928632553483514,Computer architecture
47,0.7928295098919683,bike systems
115,0.7928015127934042,biomarker results
95,0.7927081399071485,change experiment
111,0.7926923002289872,walled carbon nanotubes
140,0.7926708568430129,content knowledge
133,0.7926632464810355,conjunctival carcinoma
6,0.7926625170249146,inflammatory bowel disease severity
79,0.7926208023157664,dependent transcription
137,0.792620683006162,supplementary file
6,0.7925495045310349,disease patients
174,0.7925473778738272,euroskeptic public opinion
92,0.7925221408767218,wheelrail surface contact
55,0.7925157975007132,time dependent performance model
40,0.7925073520212365,translational approach
85,0.7924738258566975,Microbial Ecology
126,0.7924402314937397,functionalized metal
102,0.792354322714041,regression model
182,0.7923174893811491,patent policy
8,0.7922863177345261,device environments
67,0.7922619409563253,scientific papers
18,0.7922397582622422,protein crystallization
56,0.7922079656329337,adaptive scaffolding
138,0.7921720096014573,energy landscape sampling
41,0.7921668820008092,sparse column
116,0.7921502032472277,minimum standby supply voltage
134,0.7921479080580061,artificial intelligence
122,0.792032045175098,memory computing
136,0.7920149512150799,peg test
99,0.7920067358686766,chemical fuels
65,0.791996762051489,b31 alpha-1 antitrypsin deficiency overview
29,0.7919683079402553,energy efficiency
57,0.7919679928806521,information technology
57,0.7919559114449752,spectrum trading markets
74,0.7919387165000416,resource requirements
115,0.7919192289760049,dose individualization
172,0.7919187066552815,microbial development
40,0.79191426520945,pennsylvania historical
49,0.7918648437254128,future warehouse scale computers
117,0.7918640903671438,optimal visual presentation design
126,0.7918535257004691,density functional theory
70,0.791849233863062,academic medical center
56,0.791830568010947,concept map construction
68,0.791827993938226,live attenuated
118,0.7918153234963856,computer engineering
28,0.7917988940014303,mixed initiative
114,0.7917968953186909,process variability
63,0.7917590875264798,lte edge cloud
123,0.7917541486751497,cost platinum electrodes
111,0.7917202896703825,strategic local scan
128,0.7917046941741368,dioxygen activation
148,0.7916709660066368,d3r grand challenge
126,0.7916577345095991,metal hydride reaction thermodynamics
139,0.7916572165268534,Deep learning
175,0.7916354134278365,rural india
154,0.7916199211949766,incident cardiovascular diseases
121,0.79159896191131,local fractional pdes
171,0.791586923856324,motor domain mutation traps
75,0.7915835734870843,hcooh electro
68,0.7915815526467753,unique stem cell population
81,0.7915437858801284,cancer research sustainability
8,0.791533046967482,software development activities
93,0.7915173413489451,active sites
68,0.7914930772289341,general population
169,0.7914627417086758,iccs immunophenotyping method
108,0.7914511183568083,plant design features
46,0.7914459084660754,program committee
91,0.7913632566763231,semantic grid computing
138,0.7913187234420346,endothelial cell migration
133,0.7912743757378029,single cell
93,0.791267220251082,dimensional diffusion pathways
62,0.7912550680251099,memory page comparison
138,0.7912122336338381,computer systems
115,0.7911750435610057,resectable head
140,0.7911696694152854,exploratory study
89,0.7911689386811496,active learning
46,0.7911345386077154,concurrency control
8,0.7910767413656763,simultaneous localization
65,0.7910665883365134,biomedical informatics
13,0.7910499513977851,international workshops
40,0.7910424020089588,academic librarians
133,0.791038140339088,response subphenotypes
14,0.7910204543657704,Machine Learning
56,0.7909916875635639,automated adaptive assistance
177,0.7909470098415416,governance programs
2,0.7909363983707143,electronic textbook
105,0.7909139443577697,rydberg gas
169,0.7909130873131127,clinical implications
71,0.7909032139168339,delivery outcomes
142,0.7908532640587933,fatigue performance
6,0.7908094978052912,active inflammation
123,0.7908023004369908,anomalous schottky barriers
16,0.7907937815660133,sustainability factors
2,0.7907336947074713,editorial team
148,0.790733564873396,novel polarizable empirical code
133,0.7907204359854412,glucan levels
2,0.790714542818064,human decision
91,0.7906869292997769,behavior composition
179,0.7906284803088248,close elections
154,0.7906032943969031,us hispanicslatinos
68,0.7905963168427743,aldehyde dehydrogenase
77,0.7904995417863131,functional impact
2,0.7904574584091999,first impression
138,0.7904310261780316,free energies
9153,0.7904121329854656,unstructured peer
81,0.7904067400022049,virtual reality
92,0.790390281618718,deep drawing
71,0.7903491597946477,pilot implementation
36,0.7903342749743065,text assessment
78,0.7903202147210437,hydrophilic nanopore
8,0.7902967885681945,interactive space
46,0.7902635698209377,road network
111,0.7901978666213261,metallic single
16,0.7901417884255932,electronic books
154,0.790128861777047,probabilistic framework
41,0.7900851101324695,level fault
79,0.7900491885484775,breast cancer challenge team
35,0.7900372548838819,student modeling
138,0.7900259690231735,pathological retinal neovascularization
114,0.7900151489336393,dynamic system explanation
110,0.789991208840261,professional lives
94,0.7899655192977713,vertical narrow rectangular channel
81,0.7899638313462116,health care
62,0.7899549247868267,interleaved authentication
142,0.7899471385597054,plasma arc welding
122,0.7899209544695371,behavioural model
61,0.7898993580422076,process monitoring
81,0.7898989441283945,health care
67,0.7898556530628712,drug interaction mentions
26,0.7898246420756598,online charging mechanisms
72,0.7898005375025695,schizophrenia research
94,0.7897616022563096,intradermal measurements
121,0.7897079790662574,integral fractional differential
70,0.7896856733104538,sepsis risk
101,0.7896800688481084,uav applications
36,0.7896577491535784,scaffolding intervention
22,0.7896570821563775,machine translation
68,0.7896122421802256,testicular transcriptome
87,0.7895538695989123,terry nichols clark
83,0.7895315946753758,limited experimental data
61,0.7894876772637133,systematic approach
118,0.7894468204317162,mixed device
133,0.789424526252378,gene ontology
145,0.7893771920241932,diagnosis staging
25,0.7893637012056788,ti47al48mn5 alloy
183,0.7893565622405081,transnational ties migrants sport
65,0.7892998135398412,bronchoalveolar lavage cells transcriptome
104,0.789290054613973,social sciences
108,0.7892731252289417,test top
65,0.7892603468384644,genomic data
37,0.7892239599969623,reputation systems
86,0.7891733624934952,modelos de análisis
117,0.7891461169514447,frequency algorithm
1,0.7891117148710824,teen health information behavior
154,0.7890489728075627,causal associations
169,0.7889771075178672,hypoxia signature
24,0.7889573718683832,private friendship links
126,0.7889567000321873,corrected density functional approximation
94,0.7889285202395917,schottky diodes
173,0.7889175764268437,bulk phosphor
102,0.7889172805722562,quadruply stochastic gradient method
124,0.7889006949567813,tolerant containment control
169,0.7888640121976392,clinicopathological study
55,0.7888396676565268,hyderabad chapter global communications newsletter
8,0.7888240020702524,virtual paths interface
66,0.7888180299856173,inflammatory bowel disease
69,0.7888075950797414,effective therapeutics
50,0.7887730128731997,dagstuhl seminar
5,0.7887190054586544,modern data centers
35,0.7887100685376081,employment shocks
54,0.7886874602425286,quantifying data locality
29,0.7886573980355107,wireless data networks
88,0.7886364544691129,Wireless communications and networks design
115,0.788633407343078,steroid hormone receptors
2,0.7886186029155786,people recommendation
136,0.7885928683789141,routine cognitive processing speed assessment
29,0.7885807680644223,lte virtual networks
154,0.7885742627622301,china kadoorie biobank study
56,0.7885378107022285,cognitive tutoring
102,0.7884883989516129,ratio minimization
68,0.7884338365278607,research resource
37,0.7884076959980345,trust management
19,0.7883808358031226,Machine Learning
120,0.7883441204000462,electronic properties
105,0.7883220835106968,spin correlations
6,0.788320075409535,immunomodulator andor
172,0.7883191130773909,neurologic deficits
4,0.7883014932727195,endogenous preferences
105,0.7882959242089711,jet shapes
13,0.7882873144248452,content dependencies
92,0.7882608130024125,personal computer
95,0.7882502188139293,brown planthopper nilaparvata
9153,0.788242189985658,social security numbers
9153,0.7882382215390757,query economy
171,0.7882252323361402,lysine mutation
136,0.7882221489927806,fcrn receptor
46,0.7882052342901367,wide area network
38,0.7881960917207382,human robotic swarm interaction
174,0.788171311801853,european union politics
62,0.7881633152284192,memory architecture
65,0.7881279342349768,clinical data
101,0.7881105462817803,nonvolatile main memory
140,0.7881015333322674,psychological characteristics
121,0.7880801628984477,analytic methods
142,0.7880656402299827,friction stir welding
85,0.7880578338227069,atmospheric methane
178,0.7880172531390732,recycled water quality
74,0.7879542750844436,touchscreen electronic medical record system
104,0.7879503892777181,health care provision
84,0.7878832680662324,influenza syndrome
64,0.7878690907898529,spatial patterns
104,0.7878516134764237,comparing institutions
142,0.7878291101351946,novel underwater
18,0.7878043985830228,variable selection
82,0.7878017159930322,real exchange rate
16,0.7877846415300027,problem difficulty effects
116,0.7877824068972625,level analog
